,Timestamp,Open,High,Low,Close,Date,Closing_SMA_5,Closing_SMA_50,Closing_SMA_200,Closing EMA_10,Closing EMA_20,Closing EMA_50,Order,Transaction
320,1605225600.0,462.48000000,478.01000000,457.12000000,476.43000000,2020-11-13,459.3139999999991,388.2880000000001,314.66950000000014,446.7917033162488,427.52256096033915,400.8149724948695,,
321,1605312000.0,476.42000000,477.47000000,452.00000000,460.89000000,2020-11-14,462.6279999999991,390.4674000000001,315.9927500000001,449.35502998602175,430.7004122974497,403.17085592644327,,SOLD
322,1605398400.0,460.90000000,462.89000000,440.19000000,448.08000000,2020-11-15,462.175999999999,392.3506000000002,317.15635000000015,449.12320635219953,432.355611126264,404.93199883128864,,
323,1605484800.0,448.07000000,466.00000000,445.45000000,460.55000000,2020-11-16,461.66799999999904,394.41180000000014,318.42870000000016,451.20080519725417,435.0407910190008,407.11309691633613,,
324,1605571200.0,460.51000000,484.88000000,459.80000000,482.15000000,2020-11-17,465.6199999999991,396.9756000000002,319.77935000000014,456.8279315250261,439.5273823505245,410.05572056667586,,
325,1605657600.0,482.11000000,495.31000000,456.60000000,478.41000000,2020-11-18,466.01599999999905,399.3480000000002,321.10190000000017,460.75194397502133,443.23048879333163,412.7362805444533,SELL ORDER,
326,1605744000.0,478.43000000,480.75000000,464.86000000,471.25000000,2020-11-19,468.0879999999991,401.57640000000015,322.40885000000014,462.66068143410837,445.89901367015716,415.0309362093767,,SOLD
327,1605830400.0,471.26000000,514.40000000,470.65000000,510.12000000,2020-11-20,480.49599999999907,404.72180000000014,323.9270500000002,471.2896484460886,452.01529808252315,418.75991910312666,,
328,1605916800.0,510.12000000,553.32000000,502.82000000,552.35000000,2020-11-21,498.855999999999,408.85680000000013,325.6623500000002,486.02789418316337,461.5709839794257,423.99874580496487,,
329,1606003200.0,552.42000000,580.88000000,511.28000000,560.03000000,2020-11-22,514.431999999999,413.1384000000001,327.46765000000016,499.48282251349724,470.94803312424233,429.3333047930054,,
330,1606089600.0,560.03000000,610.85000000,550.12000000,608.58000000,2020-11-23,540.465999999999,418.2626000000002,329.45055000000013,519.3186729655886,484.0558394933621,436.3625869579856,,
331,1606176000.0,608.58000000,623.00000000,585.00000000,604.97000000,2020-11-24,567.2099999999989,423.28960000000023,331.4188500000002,534.8916415172997,495.5714738273276,442.974642371398,SELL ORDER,
332,1606262400.0,604.98000000,606.00000000,553.83000000,569.50000000,2020-11-25,579.085999999999,427.8646000000002,333.2160000000001,541.1840703323361,502.6122858437726,447.9364211019314,,SOLD
333,1606348800.0,569.38000000,577.14000000,481.00000000,519.83000000,2020-11-26,572.581999999999,431.4296000000002,334.8774500000002,537.3015120900932,504.25206814436575,450.7557771371498,,
334,1606435200.0,519.83000000,530.62000000,493.72000000,518.68000000,2020-11-27,564.311999999999,434.7842000000002,336.54220000000015,533.9157826191671,505.62615689252135,453.4194721513792,,
335,1606521600.0,518.59000000,547.94000000,506.59000000,537.52000000,2020-11-28,550.099999999999,438.2342000000002,338.2810000000002,534.5710948702276,508.6636657599003,456.71753206701135,,
336,1606608000.0,537.50000000,576.90000000,530.32000000,576.30000000,2020-11-29,544.3659999999988,442.3498000000002,340.16460000000023,542.1581685301862,515.1052214018146,461.40704061340307,,
337,1606694400.0,576.32000000,616.85000000,570.07000000,616.66000000,2020-11-30,553.7979999999989,447.19980000000015,342.2314500000003,555.7039560701523,524.7771050778322,467.4953919618971,,
338,1606780800.0,616.65000000,635.70000000,560.00000000,585.26000000,2020-12-01,566.8839999999989,451.1748000000002,344.1834500000002,561.0777822392155,530.5373807847053,472.11361188495994,SELL ORDER,
339,1606867200.0,585.26000000,604.93000000,575.00000000,596.89000000,2020-12-02,582.5259999999989,455.4918000000001,346.16565000000026,567.589094559358,536.8566778528286,477.00680357574583,,
340,1606953600.0,596.88000000,623.44000000,585.82000000,615.85000000,2020-12-03,598.1919999999989,460.2350000000001,348.2099000000003,576.3638046394748,544.3798513906545,482.4516348080695,,
341,1607040000.0,615.84000000,620.00000000,565.82000000,567.24000000,2020-12-04,596.3799999999989,464.0270000000002,349.97155000000026,574.7049310686612,546.5570084010684,485.77666873716487,,SOLD
342,1607126400.0,567.24000000,597.11000000,560.88000000,596.80000000,2020-12-05,592.4079999999989,468.6530000000002,351.8826500000003,578.7222163289046,551.3420552200142,490.1305248651192,,
343,1607212800.0,596.82000000,607.50000000,583.00000000,601.54000000,2020-12-06,595.6639999999989,473.3174000000002,353.84045000000026,582.8709042691037,556.1228118657272,494.49952389001646,,
344,1607299200.0,601.59000000,603.15000000,584.22000000,591.28000000,2020-12-07,594.5419999999988,477.5808000000002,355.80315000000024,584.3998307656302,559.4711154975627,498.29483667864326,SELL ORDER,
345,1607385600.0,591.27000000,595.00000000,549.22000000,554.94000000,2020-12-08,582.3599999999989,481.09360000000015,357.54105000000027,579.0434978991519,559.0395806882709,500.51621563242196,,SOLD
346,1607472000.0,554.92000000,578.08000000,530.43000000,573.09000000,2020-12-09,583.5299999999988,485.1850000000002,359.3735000000002,577.9610437356697,560.3777158608166,503.3622463919349,BUY ORDER,
347,1607558400.0,573.20000000,575.70000000,548.11000000,558.99000000,2020-12-10,575.9679999999987,488.55720000000014,361.1689500000003,574.511763056457,560.2455524455007,505.5437269255845,,
348,1607644800.0,558.99000000,560.80000000,535.50000000,544.43000000,2020-12-11,564.5459999999987,491.1662000000002,362.87035000000026,569.0423515916466,558.7393093554531,507.0686788108557,,
349,1607731200.0,544.46000000,574.00000000,543.10000000,568.04000000,2020-12-12,559.8979999999987,494.3448000000002,364.7061000000002,568.8601058477108,559.6250894168385,509.45971101435157,,BOUGHT
350,1607817600.0,568.09000000,595.00000000,563.22000000,590.70000000,2020-12-13,567.0499999999986,497.9160000000002,366.61815000000024,572.8309956935815,562.584604710473,512.6456047000632,,
351,1607904000.0,590.81000000,591.48000000,575.60000000,586.29000000,2020-12-14,569.6899999999986,501.5246000000002,368.4485500000002,575.2780873856575,564.8422614047136,515.5336202020216,SELL ORDER,
352,1607990400.0,586.29000000,597.20000000,578.58000000,588.64000000,2020-12-15,575.6199999999986,505.4470000000002,370.2884000000002,577.7075260428106,567.1087126995028,518.4005370568443,,
353,1608076800.0,588.78000000,640.00000000,580.71000000,637.18000000,2020-12-16,594.1699999999986,510.12160000000017,372.25600000000014,588.5207031259359,573.7821686328834,523.0585552114778,,
354,1608163200.0,637.18000000,676.25000000,625.76000000,642.70000000,2020-12-17,609.1019999999986,515.2110000000002,374.3116500000001,598.3714843757657,580.3457716202279,527.7503765757336,,
355,1608249600.0,642.71000000,664.61000000,629.40000000,653.85000000,2020-12-18,621.7319999999985,520.5454000000002,376.33975000000015,608.4584872165356,587.3461743230633,532.6954598472735,,
356,1608336000.0,653.76000000,669.95000000,645.42000000,658.03000000,2020-12-19,636.0799999999984,526.0562000000001,378.4413500000001,617.4714895408018,594.0779672446763,537.6105398532627,,
357,1608422400.0,658.05000000,661.39000000,621.01000000,638.18000000,2020-12-20,645.9879999999985,531.0906000000001,380.40965000000006,621.236673260656,598.2781608404214,541.554440251174,,SOLD
358,1608508800.0,638.10000000,648.00000000,595.90000000,607.58000000,2020-12-21,640.0679999999985,535.3088000000002,382.23150000000004,618.7536417587185,599.1640502841908,544.143677888383,,
359,1608595200.0,607.68000000,637.73000000,588.00000000,636.45000000,2020-12-22,638.8179999999986,540.3774000000002,384.2136,621.9711614389514,602.7150931142679,547.763533657466,,
360,1608681600.0,636.41000000,638.44000000,551.28000000,585.56000000,2020-12-23,625.1599999999986,544.3310000000002,385.9317,615.350950268233,601.0812747224329,549.24574802384,,
361,1608768000.0,585.48000000,615.02000000,565.43000000,612.31000000,2020-12-24,616.0159999999985,548.5274000000002,387.77045,614.7980502194633,602.1506771298202,551.7188559444737,BUY ORDER,
362,1608854400.0,612.31000000,634.24000000,604.28000000,626.82000000,2020-12-25,613.7439999999986,552.7300000000002,389.67255000000006,616.98385927047,604.5001364507897,554.6639988486121,,BOUGHT
363,1608940800.0,626.78000000,652.91000000,615.26000000,637.44000000,2020-12-26,619.7159999999986,556.3606000000002,391.64075,620.70315758493,607.6372663126192,557.9101165408234,,
364,1609027200.0,637.44000000,655.99000000,625.00000000,635.35000000,2020-12-27,619.4959999999986,560.3634000000002,393.57860000000005,623.3662198422154,610.2765742828459,560.946974715693,SELL ORDER,
